sessionnum,roundnum,playerid,previouslytie,nowtie,playeraction,alteraction,otherD,act,break_,make,state,CC,DD
52,1,5210,0,0,D,C,0,0,,0,DC,0,0
52,1,5201,0,1,C,D,1,1,,1,CD,0,0
52,1,5212,0,1,C,D,1,1,,1,CD,0,0
52,1,5224,0,1,D,C,0,1,,1,DC,0,0
52,1,5203,0,1,C,C,0,1,,1,CC,1,0
52,1,5209,0,1,C,D,1,1,,1,CD,0,0
52,1,5207,0,1,C,C,0,1,,1,CC,1,0
52,1,5232,0,0,D,D,1,0,,0,DD,0,1
52,1,5221,0,0,D,D,1,0,,0,DD,0,1
52,1,5204,0,1,C,D,1,1,,1,CD,0,0
52,1,5234,1,1,D,C,0,0,0,,DC,0,0
52,1,5228,0,1,C,D,1,1,,1,CD,0,0
52,1,5211,0,0,C,C,0,0,,0,CC,1,0
52,1,5233,0,1,D,C,0,1,,1,DC,0,0
52,1,5207,0,1,C,D,1,1,,1,CD,0,0
52,1,5230,0,1,D,D,1,1,,1,DD,0,1
52,1,5210,0,0,D,D,1,0,,0,DD,0,1
52,1,5204,0,1,C,D,1,1,,1,CD,0,0
52,1,5232,0,1,D,D,1,1,,1,DD,0,1
52,1,5203,0,1,C,D,1,1,,1,CD,0,0
52,1,5224,0,1,D,C,0,1,,1,DC,0,0
52,1,5234,0,1,D,C,0,1,,1,DC,0,0
52,1,5230,0,1,D,C,0,1,,1,DC,0,0
52,1,5228,0,0,C,D,1,0,,0,CD,0,0
52,1,5210,0,1,D,C,0,1,,1,DC,0,0
52,1,5211,0,1,C,C,0,1,,1,CC,1,0
52,1,5232,0,1,D,D,1,1,,1,DD,0,1
52,1,5204,0,0,C,D,1,0,,0,CD,0,0
52,1,5224,0,1,D,C,0,1,,1,DC,0,0
52,1,5234,0,1,D,C,0,1,,1,DC,0,0
52,1,5228,0,0,C,D,1,0,,0,CD,0,0
52,1,5230,0,1,D,C,0,1,,1,DC,0,0
52,1,5210,0,0,D,D,1,0,,0,DD,0,1
52,1,5224,0,1,D,D,1,1,,1,DD,0,1
52,1,5228,0,0,C,D,1,0,,0,CD,0,0
52,1,5230,0,1,D,C,0,1,,1,DC,0,0
52,1,5224,0,1,D,C,0,1,,1,DC,0,0
52,1,5230,0,1,D,D,1,1,,1,DD,0,1
52,1,5222,1,0,D,D,1,1,1,,DD,0,1
52,1,5238,0,1,D,D,1,1,,1,DD,0,1
52,1,5230,0,0,D,C,0,0,,0,DC,0,0
52,1,5222,0,1,D,C,0,1,,1,DC,0,0
52,1,5210,0,0,D,D,1,0,,0,DD,0,1
52,1,5230,0,0,D,D,1,0,,0,DD,0,1
52,1,5238,0,0,D,C,0,0,,0,DC,0,0
52,1,5238,0,0,D,D,1,0,,0,DD,0,1
45,1,11,0,1,D,C,,,,,,,
45,1,13,0,1,C,D,,,,,,,
45,1,12,1,1,D,D,,,,,,,
45,1,7,1,0,D,C,,,,,,,
45,1,14,0,0,C,D,,,,,,,
45,1,0,0,1,C,D,,,,,,,
45,1,4,0,1,C,D,,,,,,,
45,1,18,0,1,D,C,,,,,,,
45,1,0,0,1,C,D,,,,,,,
45,1,1,0,0,C,D,,,,,,,
45,1,17,0,1,D,C,,,,,,,
45,2,10,0,1,C,C,,,,,,,
45,2,8,1,1,D,D,,,,,,,
45,2,12,0,1,D,C,,,,,,,
45,2,14,0,1,C,C,,,,,,,
45,2,10,0,1,C,C,,,,,,,
45,2,0,1,1,C,C,,,,,,,
45,2,0,1,0,C,D,,,,,,,
45,2,6,0,1,D,D,,,,,,,
45,2,13,1,1,C,C,,,,,,,
45,2,13,0,1,C,D,,,,,,,
45,2,18,0,1,C,C,,,,,,,
45,3,10,0,1,C,D,,,,,,,
45,3,7,0,1,D,C,,,,,,,
45,3,18,0,0,D,D,,,,,,,
45,3,10,0,1,C,C,,,,,,,
45,3,13,1,1,D,C,,,,,,,
45,3,12,0,1,C,C,,,,,,,
45,3,7,0,1,D,C,,,,,,,
45,3,13,0,0,D,C,,,,,,,
45,3,13,0,1,D,D,,,,,,,
45,3,5,0,1,D,D,,,,,,,
45,3,5,0,1,D,C,,,,,,,
45,4,10,1,1,D,D,,,,,,,
45,4,18,0,1,C,D,,,,,,,
45,4,8,1,1,D,D,,,,,,,
45,4,5,1,0,D,D,,,,,,,
45,4,4,1,1,C,C,,,,,,,
45,4,2,0,0,C,D,,,,,,,
45,4,17,1,0,D,C,,,,,,,
45,4,0,1,1,D,C,,,,,,,
45,4,0,1,0,D,D,,,,,,,
45,4,5,0,1,D,C,,,,,,,
45,4,0,0,1,D,D,,,,,,,
45,5,13,1,0,C,D,,,,,,,
45,5,10,1,1,D,D,,,,,,,
45,5,8,1,1,D,D,,,,,,,
45,5,14,0,1,C,D,,,,,,,
45,5,17,1,1,D,D,,,,,,,
45,5,13,1,0,C,D,,,,,,,
45,5,10,0,1,D,D,,,,,,,
45,5,17,0,1,D,D,,,,,,,
45,5,11,1,1,D,C,,,,,,,
45,5,17,0,1,D,C,,,,,,,
45,5,11,0,1,D,C,,,,,,,
45,6,10,1,1,C,D,,,,,,,
45,6,4,1,1,C,D,,,,,,,
45,6,7,1,0,D,D,,,,,,,
45,6,17,0,1,D,D,,,,,,,
45,6,4,0,1,C,D,,,,,,,
45,6,0,0,0,D,D,,,,,,,
45,6,7,0,1,D,D,,,,,,,
45,6,18,0,1,D,D,,,,,,,
45,6,8,0,1,D,D,,,,,,,
45,6,8,0,1,D,C,,,,,,,
45,6,6,1,1,C,D,,,,,,,
45,7,7,0,1,D,D,,,,,,,
45,7,0,1,1,D,D,,,,,,,
45,7,8,0,1,D,D,,,,,,,
45,7,18,0,1,D,D,,,,,,,
45,7,0,1,1,D,D,,,,,,,
45,7,2,0,1,D,D,,,,,,,
45,7,12,1,1,D,D,,,,,,,
45,7,14,1,0,D,D,,,,,,,
45,7,18,0,1,D,D,,,,,,,
45,7,18,0,1,D,D,,,,,,,
45,7,14,0,1,D,D,,,,,,,
45,8,10,1,1,D,D,,,,,,,
45,8,7,1,0,D,D,,,,,,,
45,8,14,1,0,D,D,,,,,,,
45,8,2,0,1,D,D,,,,,,,
45,8,4,0,1,D,D,,,,,,,
45,8,12,0,1,D,D,,,,,,,
45,8,14,0,0,D,D,,,,,,,
45,8,18,0,1,D,D,,,,,,,
45,8,0,1,1,D,D,,,,,,,
45,8,0,1,1,D,D,,,,,,,
45,8,18,0,1,D,D,,,,,,,
45,9,17,0,1,D,D,,,,,,,
45,9,7,1,0,D,D,,,,,,,
45,9,1,0,1,D,D,,,,,,,
45,9,8,1,1,D,D,,,,,,,
45,9,1,0,1,D,C,,,,,,,
45,9,2,1,0,D,D,,,,,,,
45,9,5,0,1,D,D,,,,,,,
45,9,4,0,1,D,D,,,,,,,
45,9,2,0,1,D,D,,,,,,,
45,9,18,1,0,D,D,,,,,,,
45,9,8,1,0,D,D,,,,,,,
45,10,10,1,0,D,D,,,,,,,
45,10,1,1,0,D,D,,,,,,,
45,10,11,1,1,D,D,,,,,,,
45,10,13,0,1,D,D,,,,,,,
45,10,0,1,1,D,D,,,,,,,
45,10,14,0,1,D,D,,,,,,,
45,10,0,0,1,D,D,,,,,,,
45,10,18,0,1,D,D,,,,,,,
45,10,10,0,1,D,D,,,,,,,
45,10,11,0,1,D,D,,,,,,,
45,10,17,1,1,D,D,,,,,,,
50,1,12,0,1,C,C,,,,,,,
50,1,2,1,1,C,D,,,,,,,
50,1,13,0,1,D,C,,,,,,,
50,1,17,1,1,D,D,,,,,,,
50,1,11,0,1,C,C,,,,,,,
50,1,18,1,1,D,D,,,,,,,
50,1,19,1,1,D,C,,,,,,,
50,1,17,0,1,D,C,,,,,,,
50,1,17,0,0,D,D,,,,,,,
